,고객ID,고객유형,거주지,시,구군,남여구분,판매유형,계약유형,유통경로,계약일,계약기간,납부유형,제품군,월랜탈비용,계약상태,연체건수,연체여부,결제은행,해약여부,계정수
161,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
162,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
163,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
164,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,하나은행,정상,187
165,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
166,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
167,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
168,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
169,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-09-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
170,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-10-2014,36,가상계좌,DES-1,96900,계약확정,0,없음,외환은행,정상,187
171,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,12-10-2014,36,가상계좌,DES-3A,101550,계약확정,1,있음,국민은행,정상,187
172,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-10-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
173,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-11-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
174,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-12-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
175,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-12-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
176,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,12-15-2014,36,가상계좌,DES-2,98910,계약확정,1,있음,국민은행,정상,187
177,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,12-15-2014,36,가상계좌,DES-2,98910,계약확정,1,있음,우리은행,정상,187
178,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,12-15-2014,36,가상계좌,DES-2,98910,계약확정,1,있음,우리은행,정상,187
179,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,12-15-2014,36,가상계좌,DES-2,98910,계약확정,1,있음,우리은행,정상,187
180,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-16-2014,36,가상계좌,DES-1,96900,계약확정,0,없음,우리은행,정상,187
181,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-19-2014,36,가상계좌,DES-1,96900,계약확정,0,없음,신한은행,정상,187
182,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,12-22-2014,36,가상계좌,DES-3A,101550,계약확정,1,있음,우리은행,정상,187
183,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-26-2014,36,가상계좌,DES-1,96900,계약확정,0,없음,하나은행,정상,187
184,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-29-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,하나은행,정상,187
185,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-29-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
186,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-30-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
187,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-30-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
188,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-30-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
189,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-30-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
190,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-30-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
191,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-30-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
192,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,12-30-2014,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
193,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-09-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,신한은행,정상,187
194,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-09-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,국민은행,정상,187
195,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-09-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
196,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-09-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,농협회원조합,정상,187
197,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-09-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,농협회원조합,정상,187
198,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-09-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,농협회원조합,정상,187
199,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-09-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
200,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-09-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,국민은행,정상,187
201,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-09-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,우리은행,정상,187
202,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-12-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
203,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
204,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,신한은행,정상,187
205,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
206,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
207,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
208,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
209,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
210,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
211,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
212,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-13-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
213,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
214,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,신한은행,정상,187
215,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
216,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
217,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
218,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
219,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
220,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
221,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,신한은행,정상,187
222,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-14-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
223,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-15-2015,36,가상계좌,DES-2,98910,계약확정,1,있음,외환은행,정상,187
224,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-15-2015,36,가상계좌,DES-2,98910,계약확정,1,있음,신한은행,정상,187
225,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-16-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
226,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-16-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,신한은행,정상,187
227,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-19-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
228,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-23-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
229,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-23-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,국민은행,정상,187
230,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-23-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
231,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-24-2015,36,가상계좌,DES-1,96900,계약확정,0,없음,우리은행,정상,187
232,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-27-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,우리은행,정상,187
233,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,R유통사,01-27-2015,36,가상계좌,DES-3A,101550,계약확정,1,있음,우리은행,정상,187
234,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-27-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,신한은행,정상,187
235,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-27-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
236,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-27-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
237,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-27-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
238,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-27-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
239,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-27-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,신한은행,정상,187
240,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-27-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
241,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-27-2015,36,가상계좌,DES-1,96900,계약확정,0,없음,우리은행,정상,187
242,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-28-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
243,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-30-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
244,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-30-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
245,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-30-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
246,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-30-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,국민은행,정상,187
247,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-30-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,외환은행,정상,187
248,25777820,사업자,경기도,경기도, 남양주시,여자,렌탈,프로모션,R유통사,01-30-2015,36,가상계좌,DES-1,123000,계약확정,1,있음,우리은행,정상,187
